word,pos_symbol,pos_word,meaning
búhu’,v,verb,to bore or drill a hole.
buhúk,n,noun,hair on the head.
bulá’,n,noun,"bubble, froth, foam."
bulá’,v,verb,"to bubble, to foam, to spume at the mouth."
búlak,n,noun,"flower, blossom, cotton fibers."
búlak,v,verb,"to bloom, to flower."
bulákwit,v,verb,"to snatch, to seize."
bulád,v,verb,"to spread out, to dry in the sun."
buladúr,n,noun,kite.
búlag,v,verb,"to divorce, to sever, to separate, to depart."
bulág,n,noun,"blind, beggar."
bulág,adj,adjective,"depravity in eyesight, blind."
buláhan,adj,adjective,"fortunate, lucky."
búlan,n,noun,"month, moon."
búlanbulan,adv,adverb,"monthly, every month."
búlang,v,verb,to participate in a cockfight.
búlaw,v,verb,"to oversleep, to wake up later than usual, to waken late in the day."
buláwan,n,noun,"gold, raw gold metal."
búlbug,v,verb,"to strike repeatedly, to beat against."
bolkán,n,noun,volcano.
bulgár,adj,adjective,"vulgar, gaudy."
bulí’,n,noun,"anus, buttocks, rear."
bulídbulíd,v,verb,"to crumble, to roll over and over down a slope."
búlig,n,noun,"bunch of banana fruits intact on the trunk, help;  to help, to assist, to aid."
bulíng,n,noun,soot.
búltu,n,noun,"bulk, big bundle."
bulúng,n,noun,"medicine, drug, cure."
bulúng,v,verb,"to cure, to doctor."
búnak,v,verb,"to wet, to dampen."
búnak,adj,adjective,wet.
bún’ag,v,verb,to dry in the sun.
bunál,n,noun,"whip, lash."
bunál,v,verb,"to trash, to strike with a whip."
bunáyag,adj,adjective,"cordial, gracious."
búndul,adj,adjective,"slow, tardy."
bunít,n,noun,"fish hook, angle."
bunít,v,verb,"to hook, to fish, to angle."
búnlaw,v,verb,"to rinse, to finish washing with clean water."
búntul,v,verb,"to throw to the ground, to attack with force so as to offset the balance."
bunú’,v,verb,"to stab with a sharp instrument, to pierce."
búnuk,n,noun,"heavy rain, downpour."
búnuk,v,verb,to rain heavily.
bunút,n,noun,"coconut husk, scrub made from coconut husk."
bunút,v,verb,"to remove the husk from a coconut, to scrub the floor with a coconut husk."
búnyag,n,noun,baptism.
búnyag,v,verb,"to sprinkle, to water plants‚ to baptize."
búnga,n,noun,"fruit, consequence, result."
búnga,v,verb,"to bear fruit, to result in."
bungát,v,verb,"to speak out, to utter."
búngkag,v,verb,"to demolish, to take apart, to destroy, to dismantle."
búnggu’,v,verb,"to bump against, to push against something with force."
búnghay,n,noun,"part, division."
búnghay,v,verb,"to form a part of, to become divided."
búngtud,n,noun,"low elevation of the ground, an elevation lower than a hill, slope."
bungúl,n,noun,deaf.
búngut,n,noun,"beard, whiskers, moustache."
burará’,adj,adjective,"extravagant, lavish."
búrhut,v,verb,"to fizz out, to puff."
bus,n,noun,"bus, public vehicle."
busá’ag,v,verb,"to scatter into different directions, to break into pieces and scatter, to burst."
bús’ak,v,verb,"to chop wood, to chop wood for firewood."
busál,n,noun,"of dogs, mouth cover to prevent biting."
busáy,n,noun,"waterfall, spring."
búsbus,v,verb,"to cut open, to perform a caesarian operation."
búskad,v,verb,"to spread open as in a flower, to unfold."
búsdik,v,verb,to split or burst open.
busisí’,adj,adjective,"scrupulous, meticulous."
búslut,v,verb,"to have a rent, to have a hole through the bottom."
busúg,adj,adjective,"satiated, full, satisfied with food."
búsul,n,noun,seed.
busún,n,noun,mailbox.
busúng,adj,adjective,"pregnant, with child."
busúng,v,verb,to be pregnant.
búswang,v,verb,to break or burst and discharge pus.
butáng,n,noun,"thing, object."
butáng,v,verb,"to put down, to lay on a place."
butángbútang,n,noun,"rumor, false accusation."
butángbútang,v,verb,"to slander, to backbite, to spread false rumors."
bútkun,n,noun,arm.
búthu’,v,verb,"to go to school, to study, to learn."
butí,n,noun,small pox.
butí’,v,verb,to pop like a corn or rice.
butíg,n,noun,"lie, falsehood."
butíg,adj,adjective,"liar, sly."
butíg,v,verb,"to tell a lie, to make a false statement."
bútlak,v,verb,"of the sun, to rise."
butónes,n,noun,button.
butúd,adj,adjective,"bloated, distended."
butúd,v,verb,"to become bloated, to suffer from the wind."
bútung,v,verb,"to pull, to drag."
bútyag,v,verb,"to tell others, to disclose, to let out a secret."
bu’úl,n,noun,heel.
bú’ung,v,verb,"to break into small pieces, to scatter into fragments."
bú’ut,adj,adjective,"kind, amiable, considerate."
bu’út,n,noun,"will, wants, desire, wish."
bu’út,v,verb,"to will, to desire, to wish, to do as one pleases."
búya,n,noun,"bribe, fix."
búya,v,verb,"to bribe, to buy like a person in marriage, to offer a dowry."
buyáyag,v,verb,"to show up, to expose, to disclose a confidential matter."
buyánbuyań,adj,adjective,"ne’er do well, neglectful."
buyánbuyań,v,verb,"to neglect, to be nonchalant, to be unconcerned."
buyáyaw,v,verb,"to abuse in strong language, to curse, to scold, to use swear words."
búylug,v,verb,"to accompany, to join, to group together."
búyuk,v,verb,"to bend, to curve, to incline, to persuade."
buyúg,n,noun,bumblebee.
búyut,v,verb,"to grasp firmly, to hold onto."
bwás,adv,adverb,"tomorrow, next day."
byáhe,n,noun,"trip, journey, voyage."
byérnes,n,noun,friday.
byólin,n,noun,violin.
bwélta,v,verb,"to return, to come back, to retrace steps."
1-ka,pr,pronoun,you (short form of ikáw).
2-ka,pt,particle,designates quantity or amount.
1-ka-,va,verbal affix,variant of naká-.
2-ka-,na,noun formative,noun formative affix used with verbs designating reciprocal relationship.
3-ka-,aa,adjective formative,formative affix designating comparative and superlative degrees of comparison.
ka’agánhun,n,noun,"dawn, early morning."
1-ka-…-an,na,noun formative,noun formative affix.
ka-…-anan,na,noun formative,noun formative affix designating abstract plurality.
ka’áway,n,noun,"enemy, opponent, foe."
kabalyéro,n,noun,"knight, gentleman."
kabán,n,noun,"chest, a native basket holding a quantity of approximately one cavan or 25 liters."
kabatá’an,n,noun,children.
kabáy,pt,particle,"hope so, in all probability, god willing."
kabáy,v,verb,"to wish for, to desire, to request."
kabáyu’,n,noun,horse.
kabáyu’,v,verb,to ride on horseback.
kabeséra,n,noun,"head of the table, chairman, leader."
kábig,v,verb,"to consider, to hold or take for, to look upon as."
kabít,id,idiom,mistress.
kabít,v,verb,to hand up.
kábu,n,noun,"foreman, overseer."
kabú’,n,noun,can or container used for pouring water over the body when taking a bath.
kabúg,n,noun,bat.
kabúgaw,n,noun,"native grapefruit, which is big and sweet."
kabús,adv,adverb,"not fit, not enough, hapless."
kakás,v,verb,"to wash away, to take out, to dissolve."
kakí,adj,adjective,"brown, tan."
káda,adj,adjective,"every, each."
kádaw,v,verb,to wade in the water.
kádena,n,noun,chain.
kádlaw,n,noun,laughter.
kádlaw,v,verb,to laugh.
kádtu,v,verb,"to go to, to depart."
kafé,n,noun,coffee.
kág,con,conjunction,"and, furthermore."
kagáb’i,adv,adverb,"last night, the night preceding."
kagát,v,verb,"to bite, to snap, to catch between the teeth."
kágaw,n,noun,"germ, microbe."
kag’ína,adv,adverb,variant of ka’ína.
kagúla’,n,noun,"noise, excitement."
kagúla’,v,verb,"to be noisy, to be excited."
kagulángan,n,noun,"forest, uncleared land."
kagús,v,verb,to scrape off.
káha,n,noun,"jewel box, safe."
kahápun,adv,adverb,yesterday.
káhas,adj,adjective,"violent, daring."
káhas,v,verb,"to dare, to make a challenge, to be violent."
kahéro,n,noun,cashier.
káhig,v,verb,"to rake, to shovel."
kahigayúnan,n,noun,chance.
kahíl,n,noun,nectarine.
kahimtángan,n,noun,"situation, condition, position."
kahulugán,n,noun,meaning.
kahún,n,noun,box.
káhuy,n,noun,"tree, wood, timber."
ka’ína,adv,adverb,"earlier, a while ago."
ka’íngin,n,noun,"uphill land, land cleared by burning."
ka’íngin,v,verb,to clear a piece of land by burning.
kalabánan,adv,adverb,"mostly, for the greater part."
kalabánan,n,noun,majority.
kalabása,n,noun,yellow squash.
kalabéra,n,noun,"skeleton, framework."
kalág,n,noun,"ghost, soul, spirit."
kaláha’,n,noun,frying pan.
kalám,adj,adjective,"sensitive to tickling, uncomfortable."
kalám,v,verb,to become ticklish.
kalamánsi’,n,noun,"lime, lemon."
kalámay,n,noun,refined sugar.
kalámbre,v,verb,"to chill, to tremble, to shiver."
kalamidád,n,noun,calamity.
ka-…-la…-an,na,noun formative,noun formative affix designating abstract plurality.
kalán,n,noun,"native stove usually made of wrought iron elevated on three thin legs, fire pit made of three stones to hold the pot."
kálas,v,verb,to rustle like dry leaves.
kalaykáy,n,noun,rake.
kálkal,v,verb,"of bones from a niche, to dig out."
kaldéro,n,noun,kettle made of wrought iron.
kalendáryo,n,noun,calendar.
kalésa,n,noun,"buggy, cart pulled by a horse."
káli,v,verb,to dig up.
kalibútan,n,noun,"universe, earth, world."
kalimutáw,n,noun,eyeball.
kalís,v,verb,to skim the top so as to make even.
kalít,v,verb,to take the opportunity.
kálu’,n,noun,"hat, cap."
ka-…-lu-…,na,noun formative,noun formative affix designating abstract plurality of state of being.
kálut,v,verb,"to scratch gently, to ease an itchy feeling."
kalú’uy,n,noun,"mercy, pity, clemency."
kálye,n,noun,"street, road, avenue."
káma,n,noun,bed.
kamálig,n,noun,barn.
kamánsi,n,noun,breadfruit.
kámang,v,verb,"to creep, to crawl, to walk on all fours."
kamángyan,n,noun,incense.
kamaróte,n,noun,"of a ship, cabin."
kamásun,n,noun,claw.
kamatáyan,n,noun,death.
kamátis,n,noun,tomato.
kámbang,adj,adjective,"spotted, mixed, of two shades or colors."
kámbyu,v,verb,"to exchange, to barter, to swap."
kamí,pr,pronoun,we (exclusive first person plural nominal pronoun).
kamisadéntro,n,noun,men’s shirt.
kamiséta,n,noun,undershirt.
kamisún,n,noun,"ladies’ full slip, chemise."
kámlut,v,verb,"to paw, to touch."
kampanáryu,n,noun,belfry.
kampánya,n,noun,campaign.
kampánya,v,verb,to campaign.
kámpi,v,verb,"to side with, to be an ally to."
kámpo,n,noun,camp.
kampyón,n,noun,champion.
kamú,pr,pronoun,you (plural second person nominal pronoun).
kamumú’u,n,noun,claw.
kamústa,id,idiom,how are you.
kamústa,v,verb,"to greet, to shake hands with, to inquire of one’s health."
kamút,n,noun,hand.
kamúti,n,noun,sweet potato.
kamútingkáhuy,n,noun,cassava.
kanál,n,noun,"canal, ditch, drainage."
kánay,v,verb,"to subside as of winds and waves, to become less intense, to abate."
kandádu,n,noun,padlock.
kandádu,v,verb,to lock with a padlock.
kánday,pt,particle,personal name marker.
kandidáto,n,noun,candidate.
kandíla’,n,noun,candle.
kánding,n,noun,goat.
kándus,v,verb,"to scoop out, to serve on a dish from a pot."
kánta,n,noun,"song, tune."
kánta,v,verb,"to sing, to chant, to warble."
kantéro,n,noun,mason.
kantidád,n,noun,"quantity, amount."
kánto,n,noun,street corner.
kanú’,n,noun,american.
kán’un,n,noun,cooked steamed rice.
kányon,n,noun,cannon.
kapákapá,v,verb,"to flutter, to be confused, to be excited so as not able to settle down."
kapampángan,n,noun,"language spoken principally in pampanga, some four towns in tarlac, and two towns in bata’an."
kapatás,n,noun,foreman.
kapáyas,n,noun,papaya.
kápkap,v,verb,"to grope about, to feel one’s way like a blind man."
kápid,n,noun,"twin, double."
kapílya,n,noun,small chapel.
kapín,adv,adverb,"more than, moreover, in addition."
kapitál,n,noun,capital.
kapitán,n,noun,captain.
kapitérya,n,noun,"cafeteria, canteen."
kapitólyo,n,noun,"capitol, provincial capitol."
kapituló,n,noun,chapter.
kaprítsu,n,noun,"mood, vices, wiles."
kaprítsu,adj,adjective,"flighty, vain‚ wily."
kapún,v,verb,"of pigs or animals, to circumcise."
kapuslánan,n,noun,"usefulness, advantage."
kapút,v,verb,"to hold onto, to grasp, to clutch."
kapúti,n,noun,raincoat.
kápuy,n,noun,"tiredness, exhaustion."
kápuy,v,verb,"to be tired, to be exhausted."
kápyut,v,verb,"to hang onto for support, to grasp for support."
karábkab,v,verb,"to inflame, to ignite, to burst into flame."
kárbaw,n,noun,"carabao, water buffalo."
karéra,n,noun,"race, contest."
karéra,v,verb,"to run a race, to race."
kárga,n,noun,"cargo, load."
kárga,v,verb,"to load, to carry a heavy load."
karí,v,verb,"to approach, to come near the speaker."
karidád,n,noun,charity.
karitéla,n,noun,horse and buggy.
karitún,n,noun,wheel.
kárne,n,noun,meat.
karnéro,n,noun,sheep.
karpentéro,n,noun,carpenter.
karsáda,n,noun,"road, street."
kartéro,n,noun,mailman.
kárton,n,noun,"box, carton."
karún,adv,adverb,later.
karús,v,verb,"to scratch, to claw."
karúskarús,adj,adjective,"written hurriedly, non-legible."
kasákit,n,noun,"suffering, hurt, sorrow."
kasál,n,noun,"marriage, wedding."
kasál,v,verb,"to perform a marriage, to officiate a wedding."
kasán’u,adv,adverb,"a while ago, a little time passed."
kasangkápan,n,noun,"furniture, devices, materials."
kaséra,n,noun,"boarder, person who pays room and board."
kaséra,v,verb,to pay room and board.
kaseróla,n,noun,cooking pot.
kasilíngan,n,noun,neighbor.
kasílyas,n,noun,toilet.
kasimánwa,n,noun,folks from the same town or place of origin.
káso,n,noun,"legal case, lawsuit."
kasualidád,intj,interjection,impossible.
kasúdlan,n,noun,"bowel, intestines."
kasugtánan,n,noun,"agreement, contract."
kasugu’án,n,noun,"order, command, rule, law."
katá’katá’,v,verb,"to talk idly, to gossip."
katalágman,n,noun,"danger, hazard, harm, damage."
katalanghága’,adj,adjective,"unbelievable, incredible."
katápu’,n,noun,"member, a person who is in something as a member."
katáru,n,noun,"cold, running nose."
katáru,v,verb,to have a cold.
katáw,n,noun,"nymph, mermaid."
katolikó,n,noun,"catholic, a member of the roman catholic church."
katórse,num,numeral,fourteen.
kátre,n,noun,bed.
katsíla’,n,noun,spaniard.
katúl,adj,adjective,itchy.
katúl,v,verb,to be itchy.
katúmbal,n,noun,pepper plant and fruit.
katúndan,n,noun,west.
katungdánan,n,noun,"duty, responsibility, obligation."
ka’ugalíngun,n,noun,"own self, one’s own."
ka’ún,v,verb,"to eat, to devour."
ka-…-un,na,noun formative,"noun formative affix designating state, quality, degree."
káwat,n,noun,"burglar, thief, robber."
káwat,adj,adjective,"thief, robber."
káwat,v,verb,"to steal, to rob."
káway,v,verb,"to dangle, to wave a hand, to wave in the wind."
kawáyan,n,noun,bamboo.
káw’it,n,noun,hook.
káw’it,v,verb,"to hook in, to take hold of by a hook."
1-kay,con,conjunction,"because, for."
2-kay,pt,particle,personal name pre-possessive marker.
kayába,v,verb,to hurry up.
kayumánggi’,adj,adjective,"dark brown in complexion, tan."
kemiká,n,noun,chemistry.
kemikó,n,noun,chemist.
kerída,n,noun,"mistress, a woman with whom a man cohabitates without the advantage of marriage."
késo,n,noun,cheese.
kibú’,v,verb,"to throb, to pound continuously like a heart."
kíbul,n,noun,corn on the feet.
kíbul,v,verb,to become calloused.
kibún,v,verb,"to surround, to besiege."
kibút,v,verb,"to surprise, to jolt, to startle."
kidkid,v,verb,"to cut in thin slices, to slice very thinly."
-kig-,va,verbal affix,social reciprocal actor focus affix.
kigás,n,noun,dryness.
kigás,adj,adjective,"dry, blight."
kíhad,v,verb,"to slice, with a knife."
kílag,v,verb,to look about curiously.
kilála,n,noun,"acquaintance, person with whom one has a facial acquaintance."
kilát,n,noun,lightning.
kílay,n,noun,eyebrow.
kílid,adv,adverb,"beside, on the brink."
kílo,n,noun,kilogram.
kilométro,n,noun,"kilometer, unit of distance measure which is equal to approximately 0.62 miles."
kímpit,n,noun,"pincer, prong, hair clip."
kímpit,v,verb,"to pick with a pincer, to pin hair together."
kina’ádman,n,noun,science.
kina-…-an,na,noun formative,noun formative affix designating plurality.
kinabúhi’,n,noun,"life, life cycle."
kinahánglan,v,verb,"to have need of, to demand."
kinánglan,v,verb,variant of kinahánglan.
